/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FieldSensitivity1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FieldSensitivity1_codeelimination_REMOVECODE.instlog,14347249,14344873,15705,15957,0,252
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FieldSensitivity3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FieldSensitivity3_codeelimination_REMOVECODE.instlog,14057787,14067504,16030,16272,0,242
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FactoryMethods1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FactoryMethods1_codeelimination_REMOVECODE.instlog,14536854,14551312,14666,14870,0,204
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FieldSensitivity2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FieldSensitivity2_codeelimination_REMOVECODE.instlog,14048456,14058095,15588,15830,3,245
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FieldSensitivity4_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FieldSensitivity4_codeelimination_REMOVECODE.instlog,13859868,13868313,15210,15450,0,240
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DeviceId_Service1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DeviceId_Service1_codeelimination_REMOVECODE.instlog,40498933,40529722,15587,15828,0,241
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FragmentLifecycle2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FragmentLifecycle2_codeelimination_REMOVECODE.instlog,13628903,13656286,14724,14908,0,184
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/HashMapAccess1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/HashMapAccess1_codeelimination_REMOVECODE.instlog,14351375,14362838,15075,15286,0,211
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DeviceId_OrderedIntent1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DeviceId_OrderedIntent1_codeelimination_REMOVECODE.instlog,40633187,40663087,15576,15820,0,244
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/FragmentLifecycle1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/FragmentLifecycle1_codeelimination_REMOVECODE.instlog,15652492,15643964,15415,15615,7,207
